AC No,Year,Rank,Candidate,Party,Alliance,Votes,Valid Votes,Electors,Voteshare,Margin
182,2010,10,VISHAL SWAROOP,IND,,461,109309,295765,0.4217,-78310
182,2010,11,REKHA MODI,IND,,438,109309,295765,0.4007,-78333
182,2010,12,AMAR KANT SAH,RPP,,390,109309,295765,0.3568,-78381
182,2010,13,MOHAMMAD SIRAJ AHMAD,BMF,,294,109309,295765,0.2690,-78477
182,2010,14,RAJU KUMAR VIDYARTHI,SP,,241,109309,295765,0.2205,-78530
182,2010,15,ASHOK PRASAD,AIFB,,205,109309,295765,0.1875,-78566
183,2010,1,ARUN KUMAR SINHA,BJP,,83425,115804,310181,72.0398,67808
183,2010,2,MD. KAMAL PARWEZ,LJP,,15617,115804,310181,13.4857,-67808
183,2010,3,KAPILDEO PRASAD YADAV,INC,,9254,115804,310181,7.9911,-74171
183,2010,4,BINDESHWARI PRASAD,CPM,,1618,115804,310181,1.3972,-81807
183,2010,5,BALRAM PATEL,IND,,874,115804,310181,0.7547,-82551
183,2010,6,RAM PRAVESH NISHAD,BSP,,870,115804,310181,0.7513,-82555
183,2010,7,LALA PRASAD BIHARI,IND,,833,115804,310181,0.7193,-82592
183,2010,8,RAMBHAJAN SINGH NISHAD,NCP,,657,115804,310181,0.5673,-82768
183,2010,9,ER. B.N. SINGH,JHD,,492,115804,310181,0.4249,-82933
183,2010,10,RENU KUSHWAHA,IND,,490,115804,310181,0.4231,-82935
183,2010,11,VINAY KUMAR,RWS,,482,115804,310181,0.4162,-82943
183,2010,12,ARJUN KUMAR,IND,,460,115804,310181,0.3972,-82965
183,2010,13,KUNDAN PRASAD SINGH,IND,,266,115804,310181,0.2297,-83159
183,2010,14,WASIM SYED,JD(S),,252,115804,310181,0.2176,-83173
183,2010,15,SADHNA MISHRA,SUCI,,214,115804,310181,0.1848,-83211
184,2010,1,NAND KISHORE YADAV,BJP,,91419,134301,292875,68.0702,65337
184,2010,2,PARVEJ AHMAD,INC,,26082,134301,292875,19.4206,-65337
184,2010,3,RAJESH KUMAR,RJD,,8271,134301,292875,6.1586,-83148
184,2010,4,MITHILESH KUMAR,IND,,1493,134301,292875,1.1117,-89926
184,2010,5,RAM NARAYAN SINGH,CPI(ML)(L),,1230,134301,292875,0.9159,-90189
184,2010,6,TRILOK SINGH,IND,,1173,134301,292875,0.8734,-90246
184,2010,7,MOHASIN PRAVEJ,NCP,,1113,134301,292875,0.8287,-90306
184,2010,8,RANJIT KUMAR,SJP(R),,854,134301,292875,0.6359,-90565
184,2010,9,HARI PRASAD KUSUMAKAR,BSP,,484,134301,292875,0.3604,-90935
184,2010,10,ABADH KISHOR MAURYA,IND,,459,134301,292875,0.3418,-90960
184,2010,11,AMIR NAYAR,IND,,439,134301,292875,0.3269,-90980
184,2010,12,PARMENDRA KUMAR MEHTA,SSD,,352,134301,292875,0.2621,-91067
184,2010,13,VICKY,BMF,,349,134301,292875,0.2599,-91070
184,2010,14,GHANSHYAM LAL JAMUAR,ANC,,335,134301,292875,0.2494,-91084
184,2010,15,NARAYAN SINGH,AIFB(S),,248,134301,292875,0.1847,-91171
185,2010,1,DR. RAMANAND YADAV,RJD,,50218,111774,197952,44.9282,9656
185,2010,2,AJAY KUMAR SINGH,JD(U),,40562,111774,197952,36.2893,-9656
185,2010,3,DEO KUMAR,IND,,4299,111774,197952,3.8462,-45919
185,2010,4,UMESH SINGH,CPI(ML)(L),,3533,111774,197952,3.1608,-46685
185,2010,5,RAM PRAVESH SINGH,IND,,3479,111774,197952,3.1125,-46739
185,2010,6,RAMJI SINGH,INC,,1652,111774,197952,1.4780,-48566
185,2010,7,KUMAR RAJIV,IND,,1379,111774,197952,1.2337,-48839
185,2010,8,ASHOK KUMAR SINGH,IND,,1051,111774,197952,0.9403,-49167
185,2010,9,BINOD KUMAR SINGH,SJP(R),,982,111774,197952,0.8786,-49236
185,2010,10,ATRIPT JAWAHAR,BJJD,,970,111774,197952,0.8678,-49248
185,2010,11,ANIL KUMAR,BSP,,797,111774,197952,0.7130,-49421
185,2010,12,PARMANANDA SINGH,LSSP,,733,111774,197952,0.6558,-49485
185,2010,13,PUSHPAK ANAND,IND,,706,111774,197952,0.6316,-49512
185,2010,14,AJAY KUMAR,IND,,609,111774,197952,0.5448,-49609
185,2010,15,DHIRENDRA KUMAR,IJK,,428,111774,197952,0.3829,-49790
185,2010,16,SHYAM BABU KUMAR,ANC,,376,111774,197952,0.3364,-49842
186,2010,1,ASHA DEVI,BJP,,59425,125050,255418,47.5210,17919
186,2010,2,RIT LAL RAY,IND,,41506,125050,255418,33.1915,-17919
186,2010,3,SACHCHIDA NAND RAI,RJD,,11495,125050,255418,9.1923,-47930
186,2010,4,VIJAY SINGH YADAV,INC,,3608,125050,255418,2.8852,-55817
186,2010,5,BINOD SINGH,IND,,2969,125050,255418,2.3743,-56456
186,2010,6,ASHOK KUMAR JAISWAL,IND,,1303,125050,255418,1.0420,-58122
186,2010,7,JAWAHAR PRASAD SINGH,BSP,,1112,125050,255418,0.8892,-58313
186,2010,8,RAM BHAJAN SINGH YADAV,IND,,1006,125050,255418,0.8045,-58419
186,2010,9,RAMESH SINGH,IND,,629,125050,255418,0.5030,-58796
186,2010,10,MOHAMMAD NAUSHAD,IND,,621,125050,255418,0.4966,-58804
186,2010,11,RAKESH KUMAR GOPE,SP,,551,125050,255418,0.4406,-58874
186,2010,12,PARMESHWAR SINGH,NCP,,474,125050,255418,0.3790,-58951
186,2010,13,GANESH RAY,IND,,351,125050,255418,0.2807,-59074
187,2010,1,BHAI VIRENDRA,RJD,,57818,132342,237337,43.6883,9601
187,2010,2,SRIKANT NIRALA,JD(U),,48217,132342,237337,36.4336,-9601
187,2010,3,ASHOK GAGAN,INC,,5540,132342,237337,4.1861,-52278
187,2010,4,GOPAL SINGH,CPI(ML)(L),,4764,132342,237337,3.5998,-53054
187,2010,5,MINA DEVI,IND,,2308,132342,237337,1.7440,-55510
187,2010,6,VINOD KUMAR SINGH,BSP,,2307,132342,237337,1.7432,-55511
187,2010,7,SUDHIR KUMAR,IND,,2122,132342,237337,1.6034,-55696
187,2010,8,DEVANAND YADAV,IND,,1949,132342,237337,1.4727,-55869
187,2010,9,KAMESHWAR KUMAR,NCP,,1514,132342,237337,1.1440,-56304
187,2010,10,MANJU DEVI,IND,,1155,132342,237337,0.8727,-56663
187,2010,11,JAVAHAR SINGH,IND,,1135,132342,237337,0.8576,-56683
187,2010,12,VISHAL,IND,,916,132342,237337,0.6921,-56902
187,2010,13,MAHESH KUMAR,IND,,891,132342,237337,0.6733,-56927
187,2010,14,ANAND KUMAR,IND,,862,132342,237337,0.6513,-56956
187,2010,15,RAJA RAM RAI,SP,,452,132342,237337,0.3415,-57366
187,2010,16,SANJEET KUMAR,IJP,,392,132342,237337,0.2962,-57426
188,2010,1,SHYAM RAJAK,JD(U),,67390,135456,247420,49.7505,21180
188,2010,2,UDAY KUMAR,RJD,,46210,135456,247420,34.1144,-21180
188,2010,3,JAY PRAKASH PASWAN,CPI(ML)(L),,8005,135456,247420,5.9097,-59385
188,2010,4,JITENDRA PASWAN,INC,,3178,135456,247420,2.3461,-64212
188,2010,5,RAJESHWAR PASWAN,IND,,2398,135456,247420,1.7703,-64992
188,2010,6,ANIL DAS,ANC,,1858,135456,247420,1.3717,-65532
188,2010,7,TARKESHWAR CHAUDHARY,BSP,,1757,135456,247420,1.2971,-65633
188,2010,8,CHANDRAGUPTA CHOUDHARY,IND,,926,135456,247420,0.6836,-66464
188,2010,9,VIDHAN CHANDRA RANA,BJJD,,876,135456,247420,0.6467,-66514
188,2010,10,RAMAYAN PASWAN,MUL,,838,135456,247420,0.6187,-66552
188,2010,11,JEETENDRA PASWAN,IJP,,661,135456,247420,0.4880,-66729
188,2010,12,SANDEEP KUMAR,AIFB,,486,135456,247420,0.3588,-66904
188,2010,13,YUGESH DAS,SP,,457,135456,247420,0.3374,-66933
188,2010,14,MAMTA DEVI,RSWD,,416,135456,247420,0.3071,-66974
189,2010,1,ARUN MANJHI,JD(U),,56977,142650,273547,39.9418,5032
189,2010,2,ANIL KUMAR,LJP,,51945,142650,273547,36.4143,-5032
189,2010,3,GOPAL RAVIDAS,CPI(ML)(L),,14532,142650,273547,10.1872,-42445
189,2010,4,SURYODAY PASWAN,IND,,4412,142650,273547,3.0929,-52565
189,2010,5,DILIP PASWAN,INC,,2515,142650,273547,1.7631,-54462
189,2010,6,SURESH PRASAD CHAUDHARI,IND,,2509,142650,273547,1.7589,-54468
189,2010,7,RAMPRAVESH PASWAN,IND,,1802,142650,273547,1.2632,-55175
189,2010,8,RAGHUWAR PASWAN,ANC,,1752,142650,273547,1.2282,-55225
189,2010,9,MANHAGULAL AJAD,BSP,,1660,142650,273547,1.1637,-55317
189,2010,10,YUGESHWAR MANJHI,IJP,,1119,142650,273547,0.7844,-55858
189,2010,11,SATYENDRA KUMAR,IND,,1102,142650,273547,0.7725,-55875
189,2010,12,RAJESH KUMAR,JD(S),,999,142650,273547,0.7003,-55978
189,2010,13,RAJENDRA PASWAN,IND,,672,142650,273547,0.4711,-56305
189,2010,14,MANTI DAS,NCP,,654,142650,273547,0.4585,-56323
190,2010,1,DR. USHA VIDYARTHI,BJP,,43692,115899,231822,37.6983,10242
190,2010,2,JAI VARDHAN YADAV,RJD,,33450,115899,231822,28.8613,-10242
190,2010,3,N.K. NANDA,CPI(ML)(L),,16748,115899,231822,14.4505,-26944
190,2010,4,DINANATH SINGH YADAV,IND,,6977,115899,231822,6.0199,-36715
190,2010,5,DHANANJAY KUMAR,BSP,,3290,115899,231822,2.8387,-40402
190,2010,6,DHARMENDRA DHARI SINGH,INC,,2785,115899,231822,2.4030,-40907
190,2010,7,SACHCHIDA NAND SINGH,IND,,2779,115899,231822,2.3978,-40913
190,2010,8,CHANDRA KANT MANI,SJP(R),,1667,115899,231822,1.4383,-42025
190,2010,9,MAHADEV PRASAD,IND,,1294,115899,231822,1.1165,-42398
190,2010,10,BABY PRAVEEN,IJP,,993,115899,231822,0.8568,-42699
190,2010,11,SANT KUMAR SINGH,SSD,,640,115899,231822,0.5522,-43052
190,2010,12,RANA RAJESH PRATAP SINGH,IJK,,600,115899,231822,0.5177,-43092
190,2010,13,KAUSHAL KISHORE RAY,JD(S),,588,115899,231822,0.5073,-43104
190,2010,14,ASHA DEVI,SP,,396,115899,231822,0.3417,-43296
191,2010,1,ANIL KUMAR,BJP,,38965,131772,248949,29.5700,2352
191,2010,2,SIDDHARTH,LJP,,36613,131772,248949,27.7851,-2352
191,2010,3,RAM JANAM SHARMA,IND,,11812,131772,248949,8.9640,-27153
191,2010,4,PANCHAM KUMAR,BSP,,11264,131772,248949,8.5481,-27701
191,2010,5,SUBHASH PRASAD YADAV,IND,,9974,131772,248949,7.5691,-28991
191,2010,6,LEELA VERMA,CPI(ML)(L),,4004,131772,248949,3.0386,-34961
191,2010,7,SANJEEV SINGH,INC,,3254,131772,248949,2.4694,-35711
191,2010,8,AJAY KUMAR,IND,,3030,131772,248949,2.2994,-35935
191,2010,9,MD. IBRAHIM,CPI,,2708,131772,248949,2.0551,-36257
191,2010,10,BIRENDRA PRASAD,INGP,,2562,131772,248949,1.9443,-36403
191,2010,11,VAIKUNTHA MANJHI,IND,,2040,131772,248949,1.5481,-36925
191,2010,12,RANA RAJU PRATAP SINGH,IJK,,1963,131772,248949,1.4897,-37002
191,2010,13,RAGHWENDRA PRASAD,IND,,1089,131772,248949,0.8264,-37876
191,2010,14,SATISH KUMAR URF RAJU,NCP,,1049,131772,248949,0.7961,-37916
191,2010,15,ARJUN PRASAD,SP,,811,131772,248949,0.6155,-38154
191,2010,16,RANDHIR KUMAR,JD(S),,634,131772,248949,0.4811,-38331
192,2010,1,SANJAY SINGH (TIGER),BJP,,29988,112866,213826,26.5696,6822
192,2010,2,ARUN KUMAR,IND,,23166,112866,213826,20.5252,-6822
192,2010,3,BIJENDRA KUMAR YADAV,RJD,,16779,112866,213826,14.8663,-13209
192,2010,4,RAMESHWAR PRASAD,CPI(ML)(L),,15095,112866,213826,13.3743,-14893
192,2010,5,SANJAY SINGH,IND,,10219,112866,213826,9.0541,-19769
192,2010,6,RAJEEV KUMAR,IND,,2824,112866,213826,2.5021,-27164
192,2010,7,SHEO BIHARI ROY,BSP,,2256,112866,213826,1.9988,-27732
192,2010,8,SATYENDRA MEHTA,BVM,,2190,112866,213826,1.9404,-27798
192,2010,9,SHASHI KUMAR SINGH,INC,,2067,112866,213826,1.8314,-27921
192,2010,10,BAIJNATH YADAV,JKM,,1445,112866,213826,1.2803,-28543
192,2010,11,JITENDRA KUMAR SINGH,NCP,,1273,112866,213826,1.1279,-28715
192,2010,12,DAROGA THAKUR,IND,,967,112866,213826,0.8568,-29021
192,2010,13,SUNIL KUMAR TIWARY,IND,,892,112866,213826,0.7903,-29096
192,2010,14,KRISHNA PRASAD GUPTA,IND,,794,112866,213826,0.7035,-29194
192,2010,15,DR. RABINDRA NATH SINGH,IND,,755,112866,213826,0.6689,-29233
192,2010,16,HALIM MANSURI,IND,,618,112866,213826,0.5476,-29370
192,2010,17,JITENDRA KUMAR,IND,,578,112866,213826,0.5121,-29410
192,2010,18,SANOJ KUMAR,IND,,567,112866,213826,0.5024,-29421
192,2010,19,MITHILESH KUMAR,IND,,393,112866,213826,0.3482,-29595
193,2010,1,RAGHWENDRA PRATAP SINGH,RJD,,46102,111049,232971,41.5150,1083
193,2010,2,ASHA DEVI,JD(U),,45019,111049,232971,40.5398,-1083
193,2010,3,BHAI BRAHMESHWER,INC,,6084,111049,232971,5.4787,-40018
193,2010,4,RAJIV RANJAN,CPI(ML)(L),,3672,111049,232971,3.3066,-42430
193,2010,5,DR. SIYA MATI RAI,IND,,1690,111049,232971,1.5219,-44412
193,2010,6,ARUN KUMAR SINGH,NCP,,1656,111049,232971,1.4912,-44446
193,2010,7,MRITUNJAY BHARDWAJ,BVM,,1361,111049,232971,1.2256,-44741
193,2010,8,VIJAY BAHADUR SINGH,IND,,1192,111049,232971,1.0734,-44910
193,2010,9,VIJAY SINGH,IND,,1110,111049,232971,0.9996,-44992
193,2010,10,VIMAL KUMAR,BSP,,1070,111049,232971,0.9635,-45032
193,2010,11,NIRMAL SINGH,IND,,993,111049,232971,0.8942,-45109
193,2010,12,SHYAM SUNDER PANDEY,AIFB,,410,111049,232971,0.3692,-45692
193,2010,13,CHITRANJAN SINGH,IND,,387,111049,232971,0.3485,-45715
193,2010,14,SUKHLAL YADAV,LTSD,,303,111049,232971,0.2729,-45799
194,2010,1,AMRENDRA PRATAP SINGH,BJP,,56504,113450,229649,49.8052,18940
194,2010,2,SHREE KUMAR SINGH,LJP,,37564,113450,229649,33.1106,-18940
194,2010,3,MEENA TIWARI,CPI(ML)(L),,5314,113450,229649,4.6840,-51190
194,2010,4,MD. JAWED IQBAL,INC,,2717,113450,229649,2.3949,-53787
194,2010,5,BHARAT SINGH SAHYOGI,IND,,1855,113450,229649,1.6351,-54649
194,2010,6,MOHAMMAD NASIM,IND,,1175,113450,229649,1.0357,-55329
194,2010,7,RABISH KUMAR,BSP,,1041,113450,229649,0.9176,-55463
194,2010,8,VISHWANATH PRASAD,ABAPSMP,,1004,113450,229649,0.8850,-55500
194,2010,9,AWDHESH YADAV,IND,,892,113450,229649,0.7862,-55612
194,2010,10,MANGAL SINGH,NCP,,851,113450,229649,0.7501,-55653
194,2010,11,UMESHWAR MISHRA,BHAJP,,814,113450,229649,0.7175,-55690
194,2010,12,RAM NARESH PRASAD,JKM,,723,113450,229649,0.6373,-55781
194,2010,13,VIJAY KUMAR,IND,,504,113450,229649,0.4442,-56000
194,2010,14,SAMRIDH DEEPAK,RSP,,478,113450,229649,0.4213,-56026
194,2010,15,BHARAT BHUSHAN PANDAY,ABJS,,455,113450,229649,0.4011,-56049
194,2010,16,JYOTI KALASH,IND,,373,113450,229649,0.3288,-56131
194,2010,17,RAHUL KUMAR,IND,,366,113450,229649,0.3226,-56138
194,2010,18,KHAGENDRA KUMAR,SP,,336,113450,229649,0.2962,-56168
194,2010,19,BABLU SINGH,JMBP,,246,113450,229649,0.2168,-56258
194,2010,20,RAM DINESH SINGH,IND,,238,113450,229649,0.2098,-56266
195,2010,1,SHIVESH KUMAR,BJP,,29257,92365,200627,31.6754,5249
195,2010,2,SURESH PASWAN,RJD,,24008,92365,200627,25.9925,-5249
195,2010,3,SIDHNATH RAM,CPI(ML)(L),,21739,92365,200627,23.5360,-7518
195,2010,4,ASHOK KUMAR,INC,,4024,92365,200627,4.3566,-25233
195,2010,5,SUBHAG RAM,IND,,2946,92365,200627,3.1895,-26311
195,2010,6,NATHUNI RAM,IND,,2008,92365,200627,2.1740,-27249
195,2010,7,BRAHMDEV PRASAD,IND,,1728,92365,200627,1.8708,-27529
195,2010,8,RAMSUNDAR RAM KANAUJIA,JD(S),,1697,92365,200627,1.8373,-27560
195,2010,9,MANU RAM RATHAUR,IND,,1333,92365,200627,1.4432,-27924
195,2010,10,SUDHA DEVI,NCP,,1261,92365,200627,1.3652,-27996
195,2010,11,RAM PRASAD RAM,LTSD,,975,92365,200627,1.0556,-28282
195,2010,12,VIMLESH RAM,IND,,878,92365,200627,0.9506,-28379
195,2010,13,RAMDEO PREMJIWAN,BSP,,511,92365,200627,0.5532,-28746
196,2010,1,NARENDRA KUMAR PANDEY ALIAS SUNIL PANDEY,JD(U),,48413,127786,228190,37.8860,14320
196,2010,2,ADIB RIZVI,RJD,,34093,127786,228190,26.6798,-14320
196,2010,3,KAMTA PRASAD SINGH,CPI(ML)(L),,30111,127786,228190,23.5636,-18302
196,2010,4,RABINDRA KUMAR SINGH,IND,,8318,127786,228190,6.5093,-40095
196,2010,5,AJIT ROY,IND,,1847,127786,228190,1.4454,-46566
196,2010,6,SATYENDRA ROY,BSP,,1565,127786,228190,1.2247,-46848
196,2010,7,JAY LAKSHMI,INC,,1427,127786,228190,1.1167,-46986
196,2010,8,AVINASH SHARMA,ABAPSMP,,1110,127786,228190,0.8686,-47303
196,2010,9,KRISHNA DAYAL SINGH,NCP,,902,127786,228190,0.7059,-47511
197,2010,1,DINESH KUMAR SINGH,RJD,,55560,130261,239532,42.6528,10186
197,2010,2,SRIBHAGWAN SINGH KUSHWAHA,JD(U),,45374,130261,239532,34.8331,-10186
197,2010,3,SUDAMA PRASAD,CPI(ML)(L),,16129,130261,239532,12.3821,-39431
197,2010,4,HUSSAIN IMAM,IND,,3784,130261,239532,2.9049,-51776
197,2010,5,BEDPRAKAS SINGH ALIAS V.P. SINGH,IND,,2352,130261,239532,1.8056,-53208
197,2010,6,MANGAL SINGH,INC,,1961,130261,239532,1.5054,-53599
197,2010,7,BEETU SINGH,BSP,,1360,130261,239532,1.0441,-54200
197,2010,8,MAHENDRA CHAUDHARY,PBI,,1125,130261,239532,0.8637,-54435
197,2010,9,MANOJ KUMAR RAI,NCP,,1068,130261,239532,0.8199,-54492
197,2010,10,JAYANTI DEVI,SP,,901,130261,239532,0.6917,-54659
197,2010,11,RAJU,IND,,647,130261,239532,0.4967,-54913
198,2010,1,MUNNI DEVI,BJP,,44795,111194,239032,40.2854,8211
198,2010,2,DHARMPAL SINGH,RJD,,36584,111194,239032,32.9011,-8211
198,2010,3,KRISHNA BIHARI SINGH,BSP,,11274,111194,239032,10.1390,-33521
198,2010,4,SRISHIVAJEET MISHRA,JD(S),,10166,111194,239032,9.1426,-34629
198,2010,5,MD. FAZLUR RAHAMAN,IND,,3100,111194,239032,2.7879,-41695
198,2010,6,MALTI DEVI,INC,,2348,111194,239032,2.1116,-42447
198,2010,7,ARUNESHWAR KUMAR,IND,,1639,111194,239032,1.4740,-43156
198,2010,8,KALIKA PRASAD SINGH,IND,,1288,111194,239032,1.1583,-43507
199,2010,1,DILMARNI DEVI,BJP,,46196,125983,263489,36.6684,20342
199,2010,2,AJIT CHAUDHARY,RJD,,25854,125983,263489,20.5218,-20342
199,2010,3,DADAN YADAV,JD(S),,13901,125983,263489,11.0340,-32295
199,2010,4,ARVIND SINGH,BSP,,10083,125983,263489,8.0035,-36113
199,2010,5,SATYENDRA KUMAR,INC,,4735,125983,263489,3.7584,-41461
199,2010,6,KEDAR SINGH,CPI,,4180,125983,263489,3.3179,-42016
199,2010,7,HARENDRA PRASAD RAM,CPI(ML)(L),,2497,125983,263489,1.9820,-43699
199,2010,8,SARVESH KUMAR SINI,IND,,2445,125983,263489,1.9407,-43751
199,2010,9,INDU DEVI,IND,,2070,125983,263489,1.6431,-44126
199,2010,10,KIRAN MISHRA,IND,,1898,125983,263489,1.5066,-44298
199,2010,11,SHIV NARAYAN SINGH,SBSP,,1353,125983,263489,1.0740,-44843
199,2010,12,PARASURAM PRASAD TATAWA,IND,,1185,125983,263489,0.9406,-45011
199,2010,13,PRAMOD SINGH,SP,,1118,125983,263489,0.8874,-45078
199,2010,14,SAYEEDUL AZAM,IJP,,1069,125983,263489,0.8485,-45127
199,2010,15,BINODHAR OJHA,NCP,,1036,125983,263489,0.8223,-45160
199,2010,16,MANOJ KUMAR SINGH,RSWD,,1030,125983,263489,0.8176,-45166
199,2010,17,KRISHNA MURARI THAKUR,IND,,968,125983,263489,0.7684,-45228
199,2010,18,GOPAL YADAV,LD,,748,125983,263489,0.5937,-45448
199,2010,19,ANIL KUMAR PRASAD,VIP,,676,125983,263489,0.5366,-45520
199,2010,20,RAJU MISHRA,IND,,669,125983,263489,0.5310,-45527
199,2010,21,ASHOK KUMAR OJHA,IND,,613,125983,263489,0.4866,-45583
199,2010,22,DHARMENDRA KUMAR SINGH,IND,,478,125983,263489,0.3794,-45718
199,2010,23,SHAMBHU PRASAD SHARMA,IND,,451,125983,263489,0.3580,-45745
199,2010,24,SHIV SHANKAR DAS,IND,,443,125983,263489,0.3516,-45753
199,2010,25,SHIVNATH RAM,IND,,287,125983,263489,0.2278,-45909
200,2010,1,PROF. SUKHADA PANDE,BJP,,48062,128102,220693,37.5185,20183
200,2010,2,SHYAM LAL SINGH KUSHWAHA,RJD,,27879,128102,220693,21.7631,-20183
200,2010,3,KUNWAR VIJAY SINGH,BSP,,12643,128102,220693,9.8695,-35419
200,2010,4,MANJU PRAKASH,CPM,,9317,128102,220693,7.2731,-38745
200,2010,5,RAJ ROUSHAN YADAV,SBSP,,5119,128102,220693,3.9960,-42943
200,2010,6,SUNITA DEVI,IND,,4474,128102,220693,3.4925,-43588
200,2010,7,HRIDAYA NARAYAN SINGH,IND,,4260,128102,220693,3.3255,-43802
200,2010,8,ANIL KUMAR TRIVEDI,INC,,3783,128102,220693,2.9531,-44279
200,2010,9,OM PRAKASH SINGH,JD(S),,2068,128102,220693,1.6143,-45994
200,2010,10,RAM KRIPAL SINGH,JPS,,1412,128102,220693,1.1022,-46650
200,2010,11,TAFIR HUSSIN,IND,,1284,128102,220693,1.0023,-46778
200,2010,12,AGNI DEO RAY,SHS,,1065,128102,220693,0.8314,-46997
200,2010,13,ANOOP PRAKASH,IND,,948,128102,220693,0.7400,-47114
200,2010,14,RAJIV KUMAR,IND,,712,128102,220693,0.5558,-47350
200,2010,15,BHARATI KUMARI PANDEY,IND,,657,128102,220693,0.5129,-47405
200,2010,16,YOGENDRA CHAUHAN,NCP,,586,128102,220693,0.4574,-47476
200,2010,17,HARI KISHUN RAM,IJP,,566,128102,220693,0.4418,-47496
200,2010,18,TARKESHWAR PASWAN,IND,,545,128102,220693,0.4254,-47517
200,2010,19,UPENDRA KUMAR DUBEY,RSP,,543,128102,220693,0.4239,-47519
200,2010,20,GAYATRI DEVI,IND,,504,128102,220693,0.3934,-47558
200,2010,21,UMA SHANKAR RAY,SP,,416,128102,220693,0.3247,-47646
200,2010,22,BIR BAHADUR UPADHAYAY,IND,,400,128102,220693,0.3123,-47662
200,2010,23,BANSH NARAYAN PANDEY,IND,,331,128102,220693,0.2584,-47731
200,2010,24,DEV NARAYAN SINGH YADAV,IND,,271,128102,220693,0.2116,-47791
200,2010,25,BRAHMA NAND YADAV,IND,,257,128102,220693,0.2006,-47805
201,2010,1,DR. DAUD ALI,JD(U),,42538,124616,241608,34.1353,19846
201,2010,2,SUNIL KUMAR,RJD,,22692,124616,241608,18.2095,-19846
201,2010,3,DADAN YADAV (SAMHAR),JD(S),,17956,124616,241608,14.4091,-24582
201,2010,4,DHRUV PRASAD GUPTA,SHS,,8851,124616,241608,7.1026,-33687
201,2010,5,AYODHYA KUMAR SINGH,CPI(ML)(L),,6573,124616,241608,5.2746,-35965
201,2010,6,DADAN YADAV (MANPA),BSP,,6551,124616,241608,5.2569,-35987
201,2010,7,PRATIBHA DEVI,INC,,5889,124616,241608,4.7257,-36649
201,2010,8,RAJ RAM CHOUDHARY,SBSP,,3220,124616,241608,2.5839,-39318
201,2010,9,HARE RAM SINGH,IND,,3100,124616,241608,2.4876,-39438
201,2010,10,RANJIT SINGH,IND,,2765,124616,241608,2.2188,-39773
201,2010,11,GORAKH NATH SINGH,IND,,1676,124616,241608,1.3449,-40862
201,2010,12,KAMALA DEVI,IND,,1150,124616,241608,0.9228,-41388
201,2010,13,SATYENDAR PRASAD,JMBP,,954,124616,241608,0.7656,-41584
201,2010,14,BINOD SINGH,SP,,701,124616,241608,0.5625,-41837
202,2010,1,SANTOSH KUMAR NIRALA,JD(U),,54802,137845,254505,39.7562,15239
202,2010,2,CHHEDI LAL RAM,LJP,,39563,137845,254505,28.7011,-15239
202,2010,3,PANKAJ KUMAR,BSP,,18389,137845,254505,13.3403,-36413
202,2010,4,MANJU KUMARI,INC,,5614,137845,254505,4.0727,-49188
202,2010,5,SHIV KUMAR RAM,JPS,,3912,137845,254505,2.8380,-50890
202,2010,6,RAMASHANKER RAM,CPI(ML)(L),,3715,137845,254505,2.6951,-51087
202,2010,7,BINOD KUMAR BIKRANT,IND,,2933,137845,254505,2.1278,-51869
202,2010,8,RAJ KUMAR RAM,IND,,2546,137845,254505,1.8470,-52256
202,2010,9,RAJENDRA PASWAN,JD(S),,1741,137845,254505,1.2630,-53061
202,2010,10,MADAN RAM,IND,,1234,137845,254505,0.8952,-53568
202,2010,11,OM PRAKASH VIDYARTHY,IND,,1230,137845,254505,0.8923,-53572
202,2010,12,HIRAMAN PRASAD PASWAN,NCP,,921,137845,254505,0.6681,-53881
202,2010,13,SANJAY PASWAN,RASED,,678,137845,254505,0.4919,-54124
202,2010,14,PARSURAM PRASAD,SP,,567,137845,254505,0.4113,-54235
203,2010,1,AMBIKA SINGH,RJD,,30787,123218,204116,24.9858,2978
203,2010,2,ASHOK KUMAR SINGH,IND,,27809,123218,204116,22.5689,-2978
203,2010,3,SUDHAKAR SINGH,BJP,,18551,123218,204116,15.0554,-12236
203,2010,4,DR. PRABHAWATI DEVI,BSP,,17334,123218,204116,14.0677,-13453
203,2010,5,PARSHURAM TIWARI,INC,,9390,123218,204116,7.6206,-21397
203,2010,6,JAMUNA SINGH,JD(S),,4352,123218,204116,3.5320,-26435
203,2010,7,MALTI GUPTA,IND,,3915,123218,204116,3.1773,-26872
203,2010,8,RAM BACHAN SINGH,IND,,2122,123218,204116,1.7222,-28665
203,2010,9,VANSHLOCHAN RAM,IND,,1434,123218,204116,1.1638,-29353
203,2010,10,RAM KARAN BIND,IND,,1197,123218,204116,0.9714,-29590
203,2010,11,CHHOTE LAL,IND,,1104,123218,204116,0.8960,-29683
203,2010,12,CHHOTE LAL RAM,IND,,1100,123218,204116,0.8927,-29687
203,2010,13,BABAN SINGH,CPI(ML)(L),,1041,123218,204116,0.8448,-29746
203,2010,14,SAROJ ANSARI,NCP,,959,123218,204116,0.7783,-29828
203,2010,15,SUSHIL KUMAR SINGH,BSA,,788,123218,204116,0.6395,-29999
203,2010,16,ASHOK TIWARI,IND,,773,123218,204116,0.6273,-30014
